Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6000338,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.666629113,2000112.667,3463586.636,5999518,61,6000338,3000169.0,4241720.034,5999518,820,0,0.0,0.0,0,0,0,0,0,0,104,40,0.499971835,0.166657278,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,164006,1,1,48,242,48,48,48.0,0.0,242,242,242.0,0.0,1768.227992,12.1946758,164006.0,0.0,164006,164006,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.097337902,6.097337902,48,242,112.6666667,112.0059522,12545.33333,0,0,0,0,0,0,0,0,1,169.0,48.0,242.0,20,0,0,0,0,0,0,1,48,1,242,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5609201,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713114042,1869733.667,3237715.949,5608326,132,5609201,2804600.5,3965066.627,5608326,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534835532,0.178278511,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,134,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1313432.836,29850.74627,44.66666667,72.16878365,128,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14925.37313,14925.37313,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5527422,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723664667,1842474.0,3190657.564,5526728,157,5527422,2763711.0,3907496.114,5526728,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5427485,0.180916167,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5581828,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716611117,1860609.333,3221981.423,5581033,91,5581828,2790914.0,3945824.13,5581033,795,0,0.0,0.0,0,0,0,0,0,0,104,40,0.537458338,0.179152779,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,165,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,1563636.364,24242.42424,55.0,48.87739764,107,10,10,10.0,0.0,10,10,48,48.0,0.0,48,48,0,0,0,0,40,40,12121.21212,12121.21212,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,40,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5972786,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669704222,1990928.667,3447615.395,5971892,107,5972786,2986393.0,4222133.176,5971892,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502278166,0.167426055,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5750530,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695588059,1916843.333,3319320.08,5749664,126,5750530,2875265.0,4065014.049,5749664,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521691044,0.173897015,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,48433,1,1,55,119,55,55,55.0,0.0,119,119,119.0,0.0,3592.591828,41.29415894,48433.0,0.0,48433,48433,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.64707947,20.64707947,55,119,76.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,114.5,55.0,119.0,20,0,0,0,0,0,0,1,55,1,119,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5319306,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.751977796,1773102.0,3070511.264,5318623,109,5319306,2659653.0,3760351.436,5318623,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563983347,0.187994449,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5148540,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776919282,1716180.0,2971741.079,5147651,95,5148540,2574270.0,3639310.311,5147651,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.582689461,0.19422982,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,46022002,22,23,2503,25307,1297,0,113.7727273,368.5151585,2896,0,1100.304348,884.1889676,604.2761895,0.977793187,1045954.591,2920140.027,10000000,7,43500000,2072797.19,3999475.773,10000000,207,46000000,2090825.591,3908098.338,10000000,48,0,0,0,0,712,744,0.478032225,0.499760962,0,2896,604.5652174,834.9114564,697077.1401,0,0,0,1,0,0,0,0,1,618.0,113.7727273,1100.304348,712,0,0,0,0,0,0,22,2503,23,25307,29200,1062,2,32,867779.25,1687901.167,3399631,23818,10000000.0,11670.66942,10000000,10000000,0
80,32880568,203,104,43951,72204,602,0,216.5073892,228.6511756,1068,0,694.2692308,362.761395,3532.633621,9.336821675,107452.8366,271640.4321,1268972,4,32900000,162763.6337,320893.816,1268972,878,32900000,319227.5437,418122.686,1269874,4,0,0,0,0,6504,3336,6.173859284,3.162962392,0,1068,377.1266234,360.7574102,130145.909,0,0,0,1,0,0,0,0,0,378.3550489,216.5073892,694.2692308,6504,0,0,0,0,0,0,203,43951,104,72204,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,49707,4,2,172,206,43,43,43.0,0.0,103,103,103.0,0.0,7604.562738,120.707345,9941.4,14342.46538,31255,3,31262,10420.66667,18043.06194,31255,3,3,3.0,0.0,3,3,0,0,0,0,104,40,80.47156336,40.23578168,43,103,60.14285714,29.27700219,857.1428571,0,0,0,0,0,0,0,0,0,70.16666667,43.0,103.0,104,0,0,0,0,0,0,4,172,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,15512253,9,6,1382,806,759,0,153.5555556,281.7051256,649,2,134.3333333,257.6079709,141.0497882,0.966977524,1108018.071,2897221.119,9951708,116,15500000,1939031.625,3713971.491,9951708,190,10300000,2052988.8,4459787.403,10000000,216,0,0,0,0,192,124,0.580186514,0.38679101,0,759,136.75,256.6383967,65863.26667,0,0,0,1,0,0,0,0,0,145.8666667,153.5555556,134.3333333,192,0,0,0,0,0,0,9,1382,6,806,8192,31119,8,20,170821.0,201630.0844,313395,28247,7585210.5,3346732.86,9951708,5218713,0
80,5049157,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792211452,1683052.333,2914540.666,5048474,127,5049157,2524578.5,3569327.246,5048474,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594158589,0.198052863,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,31151,2,2,54,160,27,27,27.0,0.0,80,80,80.0,0.0,6869.76341,128.4067927,10383.66667,17941.75302,31101,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,64.20339636,64.20339636,27,80,48.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,60.25,27.0,80.0,64,0,0,0,0,0,0,2,54,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,33698,2,2,76,140,38,38,38.0,0.0,70,70,70.0,0.0,6409.875957,118.7014066,11232.66667,19412.26057,33648,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,59.35070331,59.35070331,38,70,50.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,63.5,38.0,70.0,64,0,0,0,0,0,0,2,76,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24086,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,6975.006228,166.0715768,8028.666667,13900.86243,24080,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,83.03578842,83.03578842,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5399482,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.740811804,1799827.333,3116796.567,5398794,153,5399482,2699741.0,3817037.358,5398794,688,0,0.0,0.0,0,0,0,0,0,0,104,40,0.555608853,0.185202951,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5126620,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.780241173,1708873.333,2959076.897,5125721,137,5126620,2563310.0,3623796.389,5125721,899,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585180879,0.195060293,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,293,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,232,2,2,54,86,27,27,27.0,0.0,43,43,43.0,0.0,603448.2759,17241.37931,77.33333333,50.80682369,136,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,8620.689655,8620.689655,27,43,33.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,41.75,27.0,43.0,40,0,0,0,0,0,0,2,54,2,86,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31206,1,1,51,129,51,51,51.0,0.0,129,129,129.0,0.0,5768.121515,64.09023906,31206.0,0.0,31206,31206,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.04511953,32.04511953,51,129,77.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,115.5,51.0,129.0,20,0,0,0,0,0,0,1,51,1,129,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5467440,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731603822,1822480.0,3124382.198,5430142,67,5467440,2733720.0,3813316.562,5430142,37298,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548702866,0.182900955,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,188,2,2,76,236,38,38,38.0,0.0,118,118,118.0,0.0,1659574.468,21276.59574,62.66666667,101.6136474,180,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,10638.29787,10638.29787,38,118,70.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,87.5,38.0,118.0,40,0,0,0,0,0,0,2,76,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60749,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,4082.371726,65.84470526,20249.66667,35069.12141,60744,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,64,32.92235263,32.92235263,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,185382,4,2,172,336,43,43,43.0,0.0,168,168,168.0,0.0,2740.287622,32.36560184,37076.4,55190.91625,123497,4,61881,20627.0,35563.44836,61692,4,4,4.0,0.0,4,4,0,0,0,0,104,64,21.57706789,10.78853395,43,168,78.71428571,60.99375456,3720.238095,0,0,0,0,0,0,0,0,0,91.83333333,43.0,168.0,104,0,0,0,0,0,0,4,172,2,336,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5337741,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.749380684,1779247.0,3081070.712,5336961,159,5337741,2668870.5,3773249.771,5336961,780,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562035513,0.187345171,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30583,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,7258.934702,65.39580813,30583.0,0.0,30583,30583,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.69790406,32.69790406,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5586384,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716026682,1862128.0,3224504.447,5585465,114,5586384,2793192.0,3948870.346,5585465,919,0,0.0,0.0,0,0,0,0,0,0,104,40,0.537020012,0.179006671,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,61043116,10,9,623,776,575,0,62.3,180.1542857,764,0,86.22222222,254.179945,22.91822718,0.311255408,3391284.222,4771745.227,10000000,95,51400000,5707190.0,5151757.938,10100000,250,61000000,7624084.375,4706959.447,11100000,2034,0,0,0,0,212,252,0.163818636,0.147436772,0,764,69.95,207.3416898,42990.57632,0,0,0,1,0,0,0,0,0,73.63157895,62.3,86.22222222,212,0,0,0,0,0,0,10,623,9,776,8192,110,9,20,66282.6,34691.10025,128339,50467,10000000.0,15802.4061,10000000,9975548,0
443,26477,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,453.2235525,151.0745175,8825.666667,7811.701885,15020,50,26477,13238.5,2590.132139,15070,11407,0,0.0,0.0,0,0,0,0,0,0,72,32,113.3058881,37.76862938,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5485228,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.72923131,1828409.333,3166293.387,5484530,97,5485228,2742614.0,3877654.794,5484530,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546923482,0.182307827,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
49559,1,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,110,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,143484,1,1,64,231,64,64,64.0,0.0,231,231,231.0,0.0,2055.978367,13.93883639,143484.0,0.0,143484,143484,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.969418193,6.969418193,64,231,119.6666667,96.41749495,9296.333333,0,0,0,0,0,0,0,0,1,179.5,64.0,231.0,20,0,0,0,0,0,0,1,64,1,231,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,119553930,39,51,2279,48927,319,0,58.43589744,88.4077857,2566,0,959.3529412,699.1732496,428.3087975,0.75279834,1343302.584,8775874.014,58900000,3,120000000,3146156.053,13300000.0,58900000,17,119000000,2389522.62,11700000.0,59000000,3,0,0,0,0,792,1032,0.326212614,0.426585726,0,2566,562.7032967,691.1891443,477742.4332,0,0,0,1,0,0,0,0,1,568.9555556,58.43589744,959.3529412,792,0,0,0,0,0,0,39,2279,51,48927,8192,144,38,20,842541.0,1077412.946,1604387,80695,58900000.0,65606.07427,58900000,58800000,0
80,5148819,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776877183,1716273.0,2972072.755,5148127,120,5148819,2574409.5,3639786.194,5148127,692,0,0.0,0.0,0,0,0,0,0,0,104,40,0.582657887,0.194219296,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,188857,15,10,865,7193,389,0,57.66666667,116.4079444,1418,0,719.3,676.4692733,42667.20323,132.3752892,7869.041667,16991.59169,51895,0,188857,13489.78571,20910.94339,52004,0,150879,16764.33333,25470.17194,59664,48,0,0,0,0,492,328,79.42517354,52.9501157,0,1418,309.9230769,530.4584374,281386.1538,0,0,0,1,0,0,0,0,0,322.32,57.66666667,719.3,492,0,0,0,0,0,0,15,865,10,7193,65535,349,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,168,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1142857.143,23809.52381,56.0,57.41950888,117,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11904.7619,11904.7619,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,100031,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.99380192,100031.0,0.0,100031,100031,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.996900961,9.996900961,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,241,110,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5002696,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.799568872,1667565.333,2887499.897,5001763,156,5002696,2501348.0,3536120.805,5001763,933,0,0.0,0.0,0,0,0,0,0,0,104,40,0.599676654,0.199892218,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,202,2,2,68,324,34,34,34.0,0.0,162,162,162.0,0.0,1940594.059,19801.9802,67.33333333,110.5637071,195,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9900.990099,9900.990099,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,40,0,0,0,0,0,0,2,68,2,324,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53476,764,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2617.801047,764.0,0.0,764,764,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1308.900524,1308.900524,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5993779,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667358606,1997926.333,3459912.373,5993089,68,5993779,2996889.5,4237265.968,5993089,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500518955,0.166839652,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
61098,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,252,2,2,78,486,39,39,39.0,0.0,243,243,243.0,0.0,2238095.238,15873.01587,84.0,101.3706072,198,4,50,50.0,0.0,50,50,4,4.0,0.0,4,4,0,0,0,0,76,64,7936.507937,7936.507937,39,243,120.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,150.75,39.0,243.0,76,0,0,0,0,0,0,2,78,2,486,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,7556322,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,127.8399729,1.058716132,1079474.571,1973253.922,5001860,67,2554462,851487.3333,1470638.071,2549633,896,7556188,2518729.333,2499715.066,5002427,3299,0,0,0,0,136,136,0.529358066,0.529358066,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5144510,5,6,299,4443,281,0,59.8,123.6818499,1591,0,740.5,809.2109119,921.7593124,2.138201695,514451.0,1589055.62,5036544,23,107966,26991.5,31017.23411,53980,48,5090854,1018170.8,2246496.467,5036615,50,0,0,0,0,112,132,0.971909861,1.166291833,0,1591,395.1666667,658.4652725,433576.5152,0,0,0,1,0,0,0,0,1,431.0909091,59.8,740.5,112,0,0,0,0,0,0,5,299,6,4443,8192,231,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51393,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.4737,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26315.78947,26315.78947,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5878747,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680417102,1959582.333,3393341.872,5877876,95,5878747,2939373.5,4155670.089,5877876,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510312827,0.170104276,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5409912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739383561,1803304.0,3122659.86,5409041,94,5409912,2704956.0,3824153.681,5409041,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554537671,0.18484589,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,115288099,30,35,842,30267,465,0,28.06666667,93.52371388,2836,0,864.7714286,767.1202868,269.8370454,0.563804942,1801376.547,3811000.849,10000000,1,115000000,3975451.69,4899817.782,10100000,3,111000000,3254520.882,4768783.753,10100000,1,0,0,0,0,968,1128,0.260217666,0.303587277,0,2836,471.3484848,699.4090141,489172.969,0,0,0,1,0,0,0,0,1,478.6,28.06666667,864.7714286,968,0,0,0,0,0,0,30,842,35,30267,29200,357,4,32,52564.18182,49495.69082,201556,36575,10000000.0,16268.60906,10000000,9960030,0
80,5711298,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700366186,1903766.0,3296646.958,5710406,134,5711298,2855649.0,4037236.067,5710406,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52527464,0.175091547,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
